distancia_m,archivo,fs_hz,pico_v,ancho_s,centroide_hz
12.0,012m_muestras12_20260703_180222_002_start_12.npz,2929.0,3.4635412162169814,0.004438374871969956,106.3100529502469
12.0,012m_muestras12_20260703_180222_003_start_13.npz,2929.0,3.4570943820290267,0.003414134516899966,108.71270886039535
12.0,012m_muestras12_20260703_180222_004_start_14.npz,2929.0,3.458362830337137,0.0037555479685899623,109.64870817958978
12.0,012m_muestras12_20260703_180222_005_start_15.npz,2929.0,3.4642849443480372,0.004438374871969956,106.1580027884025
12.0,012m_muestras12_20260703_180222_006_start_16.npz,2929.0,3.4617483876645565,0.0054626152270399455,118.15317713633674
12.0,012m_muestras12_20260703_180222_007_start_17.npz,2929.0,3.4466039803810418,0.003414134516899966,109.1324066492162
12.0,012m_muestras12_20260703_180222_008_start_18.npz,2929.0,3.464246795512736,0.004438374871969956,105.43775416609503
12.0,012m_muestras12_20260703_180222_009_start_19.npz,2929.0,3.452097065746784,0.003414134516899966,108.84764687924972
12.0,012m_muestras12_20260703_180222_010_start_20.npz,2929.0,3.460966309532523,0.004438374871969956,106.92404745348283
12.0,012m_muestras12_20260703_180222_011_actual.npz,2929.0,3.460966345795896,0.004438374871969956,106.92404495909645
14.0,014m_muestra14_20_20260708_194342_001_start_1.npz,1020.0,1.9935225848798837,0.0029411764705882353,105.29035922182675
14.0,014m_muestra14_20_20260708_194342_002_start_2.npz,1020.0,2.064018180633866,0.0029411764705882353,103.80484621619516
14.0,014m_muestra14_20_20260708_194342_003_start_3.npz,1020.0,1.6423034288163763,0.0029411764705882353,91.0519180202766
14.0,014m_muestra14_20_20260708_194342_004_start_4.npz,1020.0,1.9416617817478254,0.0029411764705882353,105.36121674881912
14.0,014m_muestra14_20_20260708_194342_005_start_5.npz,1020.0,1.9861793350428343,0.0029411764705882353,105.48910528889775
14.0,014m_muestra14_20_20260708_194342_006_start_6.npz,1020.0,1.7921066045528278,0.0029411764705882353,101.3511903037948
14.0,014m_muestra14_20_20260708_194342_007_start_7.npz,1020.0,1.9591903960244963,0.0029411764705882353,106.54045834286663
14.0,014m_muestra14_20_20260708_194342_008_start_8.npz,1020.0,2.023792254505679,0.0029411764705882353,105.29955326745909
14.0,014m_muestra14_20_20260708_194342_009_start_9.npz,1020.0,2.171564215197577,0.0029411764705882353,104.78808069669454
14.0,014m_muestra14_20_20260708_194342_010_start_10.npz,1020.0,1.7912483109394088,0.0029411764705882353,99.31751960497462
14.0,014m_muestra14_20_20260708_194342_011_start_11.npz,1020.0,1.9038391192734707,0.00392156862745098,101.45709054956899
14.0,014m_muestra14_20_20260708_194342_012_start_12.npz,1020.0,1.9779395748046227,0.0029411764705882353,103.34371099025248
14.0,014m_muestra14_20_20260708_194342_013_start_13.npz,1020.0,1.7859268736210652,0.0029411764705882353,101.08536862947247
14.0,014m_muestra14_20_20260708_194342_014_start_14.npz,1020.0,1.7450523817969952,0.00392156862745098,99.51165269993054
14.0,014m_muestra14_20_20260708_194342_015_start_15.npz,1020.0,1.8697547850752017,0.00392156862745098,102.95130290111203
14.0,014m_muestra14_20_20260708_194342_016_start_16.npz,1020.0,2.019443496068561,0.0029411764705882353,101.66715794107917
14.0,014m_muestra14_20_20260708_194342_017_start_17.npz,1020.0,1.910972581972601,0.0029411764705882353,101.2038497772871
14.0,014m_muestra14_20_20260708_194342_018_start_18.npz,1020.0,1.9169044759473763,0.0029411764705882353,103.02563130612927
14.0,014m_muestra14_20_20260708_194342_019_start_19.npz,1020.0,1.9000815797771793,0.0029411764705882353,101.1217419890013
14.0,014m_muestra14_20_20260708_194342_020_start_20.npz,1020.0,2.014179199701175,0.0029411764705882353,104.58376825412809
14.0,014m_muestra14_20_20260708_194342_021_actual.npz,1020.0,2.014179229736328,0.0029411764705882353,104.58376975371557
14.0,014m_muestras14_20260703_175321_001_start_1.npz,2929.0,3.452898261079099,0.003414134516899966,103.16252233003672
14.0,014m_muestras14_20260703_175321_002_start_2.npz,2929.0,3.4440291221253574,0.003414134516899966,108.52684671625741
14.0,014m_muestras14_20260703_175321_003_start_3.npz,2929.0,3.457304117269814,0.004438374871969956,104.06061639142095
14.0,014m_muestras14_20260703_175321_004_start_4.npz,2929.0,3.46087089413777,0.004096961420279959,105.1629682938335
