x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017,x0018,y0018,x0019,y0019,x0020,y0020,x0021,y0021
2.1323529412,10.0085901624,2.1323529412,12.0025234134,2.1323529412,13.9867399813,2.1323529412,15.9794942691,2.1323529412,17.9972802453,2.1323529412,20.0507675974,2.1323529412,22.0456126637,2.1323529412,24.0204699187,2.1323529412,25.9890551340,2.1323529412,27.9936032306,2.1323529412,30.1030333616,2.1323529412,31.9539668399,2.1323529412,34.016982544,2.1323529412,36.0812904702,2.1323529412,37.9896551118,2.1323529412,40.0758587848,2.1323529412,42.0208299026,2.1323529412,44.0324557566,2.1323529412,46.0309011998,2.1323529412,47.9049505078,2.1323529412,49.9979290912,2.1323529412,8.0002975664
2.1333333333,10.0083051471,2.1333333333,12.0027380255,2.1333333333,13.9873351446,2.1333333333,15.9801851991,2.1333333333,17.9965837258,2.1333333333,20.0512991356,2.1333333333,22.0495928673,2.1333333333,24.0198558823,2.1333333333,25.9873401951,2.1333333333,27.9924439160,2.1333333333,30.1049806427,2.1333333333,31.9548217139,2.1333333333,34.0146585068,2.1333333333,36.0793333402,2.1333333333,37.9907688824,2.1333333333,40.0765376769,2.1333333333,42.0112480100,2.1333333333,44.0359102893,2.1333333333,46.0295051725,2.1333333333,47.9040648699,2.1333333333,50.0042466821,2.1333333333,8.0002505481
2.1343137255,10.008016504,2.1343137255,12.0026342540,2.1343137255,13.9879015453,2.1343137255,15.9810139496,2.1343137255,17.9958544505,2.1343137255,20.0514101108,2.1343137255,22.0534288506,2.1343137255,24.0186352722,2.1343137255,25.9857549884,2.1343137255,27.9907620251,2.1343137255,30.1070666085,2.1343137255,31.9559908325,2.1343137255,34.0129418224,2.1343137255,36.0768467490,2.1343137255,37.9924957696,2.1343137255,40.0770140292,2.1343137255,42.0005089831,2.1343137255,44.0386217852,2.1343137255,46.0278206286,2.1343137255,47.9047796627,2.1343137255,50.0100852216,2.1343137255,8.0002023764
2.1352941176,10.0076950067,2.1352941176,12.0022657465,2.1352941176,13.9884256534,2.1352941176,15.9818750162,2.1352941176,17.9951428536,2.1352941176,20.0511148688,2.1352941176,22.0570504565,2.1352941176,24.0169464338,2.1352941176,25.9843403841,2.1352941176,27.9888584216,2.1352941176,30.1089848889,2.1352941176,31.9575094479,2.1352941176,34.0111091964,2.1352941176,36.0742382892,2.1352941176,37.9948330007,2.1352941176,40.0773500226,2.1352941176,41.9887272272,2.1352941176,44.0405327363,2.1352941176,46.0258017445,2.1352941176,47.9073567033,2.1352941176,50.0155217721,2.1352941176,8.0001727963
2.1362745098,10.0072995357,2.1362745098,12.0017211800,2.1362745098,13.9889116549,2.1362745098,15.9826693112,2.1362745098,17.9945193377,2.1362745098,20.0504647173,2.1362745098,22.0603940961,2.1362745098,24.0149630691,2.1362745098,25.9831414104,2.1362745098,27.9870494783,2.1362745098,30.1104311896,2.1362745098,31.9593443658,2.1362745098,34.0084984192,2.1362745098,36.0718673456,2.1362745098,37.9978009266,2.1362745098,40.0775334529,2.1362745098,41.9761272818,2.1362745098,44.0416075758,2.1362745098,46.0234455605,2.1362745098,47.9118764348,2.1362745098,50.0203662563,2.1362745098,8.0001741155
2.137254902,10.0067864515,2.137254902,12.0011090674,2.137254902,13.9893775494,2.137254902,15.9833218911,2.137254902,17.9940583497,2.137254902,20.0495429208,2.137254902,22.0634022237,2.137254902,24.0128551721,2.137254902,25.9822042301,2.137254902,27.9856134797,2.137254902,30.1111493700,2.137254902,31.9614052531,2.137254902,34.0046211343,2.137254902,36.0699765479,2.137254902,38.0014621062,2.137254902,40.0774716318,2.137254902,41.9630341303,2.137254902,44.0418408142,2.137254902,46.0207918681,2.137254902,47.9182006523,2.137254902,50.0245427127,2.137254902,8.0002121476
2.1382352941,10.0061205742,2.1382352941,12.0005378626,2.1382352941,13.9898477083,2.1382352941,15.9837932374,2.1382352941,17.9938221239,2.1382352941,20.048456286,2.1382352941,22.0660209521,2.1382352941,24.010755717,2.1382352941,25.9815731582,2.1382352941,27.9847458101,2.1382352941,30.1109634425,2.1382352941,31.9635672189,2.1382352941,33.9992368349,2.1382352941,36.068649591,2.1382352941,38.0059263519,2.1382352941,40.0770013783,2.1382352941,41.9498451214,2.1382352941,44.0412650785,2.1382352941,46.0179108313,2.1382352941,47.9259729233,2.1382352941,50.0280938437,2.1382352941,8.0002818597
2.1392156863,10.0052854635,2.1392156863,12.0000951165,2.1392156863,13.9903438843,2.1392156863,15.9840817060,2.1392156863,17.9938476585,2.1392156863,20.0473240484,2.1392156863,22.0681963938,2.1392156863,24.0087399667,2.1392156863,25.9812879426,2.1392156863,27.9845309292,2.1392156863,30.1097916513,2.1392156863,31.9656989368,2.1392156863,33.9923789776,2.1392156863,36.0678032702,2.1392156863,38.0113381431,2.1392156863,40.0759139072,2.1392156863,41.9369891364,2.1392156863,44.0399572722,2.1392156863,46.0148820979,2.1392156863,47.9346637367,2.1392156863,50.0311597521,2.1392156863,8.0003644465
2.1401960784,10.0042908125,2.1401960784,11.9998300249,2.1401960784,13.9908770227,2.1401960784,15.9842168543,2.1401960784,17.9941397865,2.1401960784,20.0462644194,2.1401960784,22.0698715494,2.1401960784,24.0068208414,2.1401960784,25.9813814031,2.1401960784,27.9849359381,2.1401960784,30.1076420915,2.1401960784,31.9676894938,2.1401960784,33.9843335472,2.1401960784,36.0672135949,2.1401960784,38.017847192,2.1401960784,40.0739897152,2.1401960784,41.9248810923,2.1401960784,44.0380395165,2.1401960784,46.0117722783,2.1401960784,47.9436451009,2.1401960784,50.0339363726,2.1401960784,8.0004269925
2.1411764706,10.0031751209,2.1411764706,11.9997431473,2.1411764706,13.9914419409,2.1411764706,15.9842458087,2.1411764706,17.9946718448,2.1411764706,20.0453800342,2.1411764706,22.0709851799,2.1411764706,24.0049597739,2.1411764706,25.9818774895,2.1411764706,27.9858263386,2.1411764706,30.1045940969,2.1411764706,31.9694679498,2.1411764706,33.9755787521,2.1411764706,36.0665696422,2.1411764706,38.025567492,2.1411764706,40.0710368938,2.1411764706,41.9138796214,2.1411764706,44.0356717821,2.1411764706,46.0086174948,2.1411764706,47.9522916304,2.1411764706,50.0366244882,2.1411764706,8.0004253396
2.1421568627,10.0020028134,2.1421568627,11.9997858634,2.1421568627,13.9920161896,2.1421568627,15.9842164143,2.1421568627,17.9953936965,2.1421568627,20.0447439060,2.1421568627,22.0714739782,2.1421568627,24.003088632,2.1421568627,25.9827896047,2.1421568627,27.9870003357,2.1421568627,30.1007715349,2.1421568627,31.9710114205,2.1421568627,33.9667003188,2.1421568627,36.0655431691,2.1421568627,38.0345330593,2.1421568627,40.0669248288,2.1421568627,41.9042546108,2.1421568627,44.0330340270,2.1421568627,46.0054163655,2.1421568627,47.9600814937,2.1421568627,50.0393775237,2.1421568627,8.0003103797
2.1431372549,10.0008560210,2.1431372549,11.99987011,2.1431372549,13.9925632892,2.1431372549,15.9841618802,2.1431372549,17.9962452018,2.1431372549,20.0443877382,2.1431372549,22.0712784644,2.1431372549,24.0011362098,2.1431372549,25.9841191360,2.1431372549,27.9882344673,2.1431372549,30.0963151193,2.1431372549,31.9723405380,2.1431372549,33.9582990370,2.1431372549,36.0638595747,2.1431372549,38.0446608132,2.1431372549,40.0616070561,2.1431372549,41.8961675209,2.1431372549,44.0302987089,2.1431372549,46.0021358179,2.1431372549,47.9666724772,2.1431372549,50.0422608136,2.1431372549,8.0000369481
2.1441176471,9.9998223444,2.1441176471,11.9998867386,2.1441176471,13.9930394660,2.1441176471,15.9840911668,2.1441176471,17.9971719803,2.1441176471,20.0442948669,2.1441176471,22.0703518280,2.1441176471,23.9990521852,2.1441176471,25.9858540723,2.1441176471,27.989331226,2.1441176471,30.0913600238,2.1441176471,31.9735043088,2.1441176471,33.9509063016,2.1441176471,36.0613565291,2.1441176471,38.0557301789,2.1441176471,40.0551288801,2.1441176471,41.8896655072,2.1441176471,44.0275975344,2.1441176471,45.9987283338,2.1441176471,47.9719502775,2.1441176471,50.0452324867,2.1441176471,7.9995739528
2.1450980392,9.9989807354,2.1450980392,11.9997289219,2.1450980392,13.993402141,2.1450980392,15.9839879093,2.1450980392,17.9981397714,2.1450980392,20.0443994872,2.1450980392,22.0686704682,2.1450980392,23.9968227951,2.1450980392,25.9879677487,2.1450980392,27.9901590711,2.1450980392,30.0860229142,2.1450980392,31.9745592345,2.1450980392,33.9449198463,2.1450980392,36.0580193628,2.1450980392,38.0673868867,2.1450980392,40.0476194718,2.1450980392,41.8846874769,2.1450980392,44.0249894962,2.1450980392,45.9951561844,2.1450980392,47.9760269413,2.1450980392,50.0481477968,2.1450980392,7.9989138252
2.1460784314,9.9983881159,2.1460784314,11.9993158172,2.1460784314,13.9936180818,2.1460784314,15.9838185711,2.1460784314,17.9991440171,2.1460784314,20.0445932562,2.1460784314,22.0662434610,2.1460784314,23.9944752482,2.1460784314,25.9904178791,2.1460784314,27.9906769458,2.1460784314,30.0803988472,2.1460784314,31.9755485381,2.1460784314,33.9405667116,2.1460784314,36.0539879120,2.1460784314,38.0791736549,2.1460784314,40.0392708165,2.1460784314,41.8810794764,2.1460784314,44.0224384822,2.1460784314,45.9914158664,2.1460784314,47.9791974433,2.1460784314,50.0507816596,2.1460784314,7.9980791157
2.1470588235,9.9980692299,2.1470588235,11.9986115089,2.1470588235,13.9936693039,2.1470588235,15.9835479193,2.1470588235,18.0002123719,2.1470588235,20.044738892,2.1470588235,22.0631188469,2.1470588235,23.9920710521,2.1470588235,25.9931461936,2.1470588235,27.9909386749,2.1470588235,30.0745662689,2.1470588235,31.9764874691,2.1470588235,33.9378953107,2.1470588235,36.049534956,2.1470588235,38.0905850982,2.1470588235,40.0303095793,2.1470588235,41.8786166809,2.1470588235,44.0198083186,2.1470588235,45.9875558941,2.1470588235,47.981863153,2.1470588235,50.0528707977,2.1470588235,7.9971244720
2.1480392157,9.9980116602,2.1480392157,11.9976351819,2.1480392157,13.9935555156,2.1480392157,15.9831579839,2.1480392157,18.0013993945,2.1480392157,20.0446892857,2.1480392157,22.0593845231,2.1480392157,23.9896914342,2.1480392157,25.9960791484,2.1480392157,27.9910768393,2.1480392157,30.0685963148,2.1480392157,31.9773587798,2.1480392157,33.9367935959,2.1480392157,36.0450216829,2.1480392157,38.1011385616,2.1480392157,40.0209687557,2.1480392157,41.8770309126,2.1480392157,44.0168797070,2.1480392157,45.9836824109,2.1480392157,47.9844368047,2.1480392157,50.0541599513,2.1480392157,7.9961328973
2.1490196078,9.9981670009,2.1490196078,11.9964603064,2.1490196078,13.9932928039,2.1490196078,15.9826653972,2.1490196078,18.0027744161,2.1490196078,20.0443093088,2.1490196078,22.0551631083,2.1490196078,23.9874198217,2.1490196078,25.9991301141,2.1490196078,27.9912699699,2.1490196078,30.0625617981,2.1490196078,31.9781194139,2.1490196078,33.9370269607,2.1490196078,36.0408397148,2.1490196078,38.1104477710,2.1490196078,40.0114657,2.1490196078,41.8760415434,2.1490196078,44.0133888353,2.1490196078,45.979950051,2.1490196078,47.9872564861,2.1490196078,50.0544479725,2.1490196078,7.9952063084
2.15,9.9984580575,2.15,11.995202948,2.15,13.9929092621,2.15,15.9821321547,2.15,18.0044050159,2.15,20.0434966566,2.15,22.0506008498,2.15,23.9853266963,2.15,26.0022033802,2.15,27.9917002934,2.15,30.0565424332,2.15,31.9787164083,2.15,33.9382877045,2.15,36.0373503307,2.15,38.1182842370,2.15,40.0019909071,2.15,41.8753905308,2.15,44.0090819686,2.15,45.9765390507,2.15,47.9905196413,2.15,50.0536204924,2.15,7.9944515935
2.1509803922,9.9987908018,2.1509803922,11.9940016586,2.1509803922,13.9924389476,2.1509803922,15.9816660667,2.1509803922,18.0063394559,2.1509803922,20.0421981323,2.1509803922,22.0458527103,2.1509803922,23.9834609299,2.1509803922,26.0052000965,2.1509803922,27.9925110586,2.1509803922,30.0506249341,2.1509803922,31.9791073787,2.1509803922,33.9402472684,2.1509803922,36.0348316778,2.1509803922,38.124611729,2.1509803922,39.9927088826,2.1509803922,41.8748780906,2.1509803922,44.0037753834,2.1509803922,45.9736230126,2.1509803922,47.994245651,2.1509803922,50.0516648168,2.1509803922,7.993964356
2.1519607843,9.999069024,2.1519607843,11.9929931145,2.1519607843,13.9919158183,2.1519607843,15.9814094383,2.1519607843,18.0085915943,2.1519607843,20.0404182296,2.1519607843,22.0410659125,2.1519607843,23.9818494909,2.1519607843,26.0080258676,2.1519607843,27.9937723796,2.1519607843,30.0448979347,2.1519607843,31.9792791446,2.1519607843,33.9426033492,2.1519607843,36.0334414778,2.1519607843,38.1295836108,2.1519607843,39.9837682621,2.1519607843,41.8743969215,2.1519607843,43.9974078137,2.1519607843,45.9713339583,2.1519607843,47.9982870035,2.1519607843,50.0486698158,2.1519607843,7.9938132611
2.1529411765,9.9992091203,2.1529411765,11.9922885431,2.1529411765,13.9913691257,2.1529411765,15.9815174050,2.1529411765,18.0111312818,2.1529411765,20.0382183753,2.1529411765,22.0363651226,2.1529411765,23.9805046549,2.1529411765,26.0105993907,2.1529411765,27.9954625676,2.1529411765,30.0394444387,2.1529411765,31.9792588035,2.1529411765,33.9451158141,2.1529411765,36.0331999615,2.1529411765,38.1334995956,2.1529411765,39.9753159374,2.1529411765,41.8739594301,2.1529411765,43.9900727332,2.1529411765,45.9697322677,2.1529411765,48.0023659523,2.1529411765,50.0448082291,2.1529411765,7.9940279522
2.1539215686,9.9991525434,2.1539215686,11.9919555793,2.1539215686,13.9908211102,2.1539215686,15.9821297267,2.1539215686,18.0138820898,2.1539215686,20.0357068931,2.1539215686,22.0318418041,2.1539215686,23.9794356852,2.1539215686,26.0128611188,2.1539215686,27.9974685854,2.1539215686,30.0343344718,2.1539215686,31.9791130002,2.1539215686,33.9476273592,2.1539215686,36.0339933936,2.1539215686,38.1367275666,2.1539215686,39.9675079633,2.1539215686,41.8737114469,2.1539215686,43.9820216821,2.1539215686,45.9687882195,2.1539215686,48.0061374752,2.1539215686,50.0403041922,2.1539215686,7.9945929582
2.1549019608,9.9988738950,2.1549019608,11.9920089250,2.1549019608,13.9902870778,2.1549019608,15.9833418686,2.1549019608,18.0167268507,2.1549019608,20.0330215357,2.1549019608,22.0275492239,2.1549019608,23.9786604309,2.1549019608,26.0147806733,2.1549019608,27.9996052159,2.1549019608,30.0296206963,2.1549019608,31.9789343672,2.1549019608,33.950067711,2.1549019608,36.0355953720,2.1549019608,38.1396042132,2.1549019608,39.9605110834,2.1549019608,41.8739270233,2.1549019608,43.973635687,2.1549019608,45.9683795601,2.1549019608,48.0092564866,2.1549019608,50.0353975414,2.1549019608,7.9954489635
2.1558823529,9.9983835061,2.1558823529,11.9924111125,2.1558823529,13.9897772317,2.1558823529,15.9851815744,2.1558823529,18.0195200949,2.1558823529,20.0303079966,2.1558823529,22.0235036091,2.1558823529,23.9782126234,2.1558823529,26.0163616126,2.1558823529,28.0016487945,2.1558823529,30.0253379047,2.1558823529,31.9788175888,2.1558823529,33.9524425242,2.1558823529,36.0377010404,2.1558823529,38.1423352132,2.1558823529,39.9544911332,2.1558823529,41.8749805354,2.1558823529,43.9653689901,2.1558823529,45.9683063841,2.1558823529,48.0114411852,2.1558823529,50.0303066016,2.1558823529,7.996501318
2.1568627451,9.9977243652,2.1568627451,11.9930824812,2.1568627451,13.989299155,2.1568627451,15.9875963795,2.1568627451,18.0221052552,2.1568627451,20.0276984776,2.1568627451,22.0196904710,2.1568627451,23.9781416206,2.1568627451,26.0176424830,2.1568627451,28.0033785116,2.1568627451,30.0215061192,2.1568627451,31.9788305066,2.1568627451,33.9548108237,2.1568627451,36.0399681464,2.1568627451,38.14491767,2.1568627451,39.9495889548,2.1568627451,41.8772963106,2.1568627451,43.9576756977,2.1568627451,45.9683212871,2.1568627451,48.0125176416,2.1568627451,50.0251999864,2.1568627451,7.9976344316
2.1578431373,9.99696425,2.1578431373,11.9939176177,2.1578431373,13.9888598155,2.1578431373,15.9904552874,2.1578431373,18.0243339408,2.1578431373,20.0252943004,2.1578431373,22.0160743944,2.1578431373,23.9785039237,2.1578431373,26.0186932505,2.1578431373,28.0046170128,2.1578431373,30.0181351614,2.1578431373,31.9789874821,2.1578431373,33.9572563184,2.1578431373,36.0420595268,2.1578431373,38.1471048328,2.1578431373,39.9458888382,2.1578431373,41.8812807099,2.1578431373,43.9509342262,2.1578431373,45.9681695803,2.1578431373,48.0124366339,2.1578431373,50.0201769008,2.1578431373,7.9987292784
2.1588235294,9.9961846979,2.1588235294,11.9948043508,2.1588235294,13.9884662490,2.1588235294,15.9935648875,2.1588235294,18.0260842133,2.1588235294,20.0231557628,2.1588235294,22.0126100324,2.1588235294,23.9793480711,2.1588235294,26.0196071631,2.1588235294,28.0052624544,2.1588235294,30.0152282355,2.1588235294,31.9792322933,2.1588235294,33.9598587629,2.1588235294,36.0436820839,2.1588235294,38.1484252175,2.1588235294,39.9433877206,2.1588235294,41.8872475252,2.1588235294,43.945385363,2.1588235294,45.9676326009,2.1588235294,48.0112638577,2.1588235294,50.0152615936,2.1588235294,7.9996809277
2.1598039216,9.9954689096,2.1598039216,11.995641262,2.1598039216,13.9881246973,2.1598039216,15.9966971532,2.1598039216,18.0272753433,2.1598039216,20.0213005530,2.1598039216,22.0092523515,2.1598039216,23.9806966627,2.1598039216,26.0204886491,2.1598039216,28.0053060362,2.1598039216,30.0127824473,2.1598039216,31.9794360205,2.1598039216,33.9626714446,2.1598039216,36.0446192918,2.1598039216,38.1482574348,2.1598039216,39.9419759604,2.1598039216,41.8953490553,2.1598039216,43.9410970434,2.1598039216,45.9665663857,2.1598039216,48.0091538849,2.1598039216,50.0104150684,2.1598039216,8.0004128171
2.1607843137,9.9948906695,2.1607843137,11.9963504344,2.1607843137,13.9878386281,2.1607843137,15.9996234925,2.1607843137,18.0278769405,2.1607843137,20.0197103744,2.1607843137,22.0059646628,2.1607843137,23.9825303682,2.1607843137,26.0214388434,2.1607843137,28.0048321358,2.1607843137,30.0107858007,2.1607843137,31.9794121967,2.1607843137,33.9657087762,2.1607843137,36.0447543138,2.1607843137,38.1459485342,2.1607843137,39.9414371672,2.1607843137,41.9055279826,2.1607843137,43.9379634107,2.1607843137,45.9649286857,2.1607843137,48.0063072528,2.1607843137,50.0055558525,2.1607843137,8.0008855189
2.1617647059,9.9945060384,2.1617647059,11.9968835676,2.1617647059,13.98760647,2.1617647059,16.0021483512,2.1617647059,18.0279114445,2.1617647059,20.0183436388,2.1617647059,22.0027237111,2.1617647059,23.9847787420,2.1617647059,26.0225407661,2.1617647059,28.0040014673,2.1617647059,30.0092118319,2.1617647059,31.9789476310,2.1617647059,33.9689460842,2.1617647059,36.0440826686,2.1617647059,38.1409541487,2.1617647059,39.9414726068,2.1617647059,41.9175011590,2.1617647059,43.9357381010,2.1617647059,45.9627894409,2.1617647059,48.0029282593,2.1617647059,50.0005894406,2.1617647059,8.0010985763
2.1627450980,9.9943488692,2.1627450980,11.9972213807,2.1627450980,13.9874201334,2.1627450980,16.0041357406,2.1627450980,18.0274497642,2.1627450980,20.0171508444,2.1627450980,21.9995218968,2.1627450980,23.9873209885,2.1627450980,26.0238464388,2.1627450980,28.0030209081,2.1627450980,30.0080146479,2.1627450980,31.9778433905,2.1627450980,33.9723302562,2.1627450980,36.0427127114,2.1627450980,38.1329711391,2.1627450980,39.9417473657,2.1627450980,41.93078218,2.1627450980,43.9340947123,2.1627450980,45.9603227308,2.1627450980,47.9991839775,2.1627450980,49.9954393253,2.1627450980,8.0010857559
2.1637254902,9.9944304004,2.1637254902,11.9973677036,2.1637254902,13.9872651281,2.1637254902,16.0055236588,2.1637254902,18.0266009535,2.1637254902,20.0160890196,2.1637254902,21.9963672455,2.1637254902,23.9899979150,2.1637254902,26.0253680952,2.1637254902,28.0021058833,2.1637254902,30.0071277162,2.1637254902,31.9759578960,2.1637254902,33.9757973857,2.1637254902,36.0408536155,2.1637254902,38.1220341577,2.1637254902,39.9419509587,2.1637254902,41.9447419259,2.1637254902,43.9327012551,2.1637254902,45.9577814213,2.1637254902,47.9951844126,2.1637254902,49.9900787491,2.1637254902,8.0009050243
2.1647058824,9.9947423729,2.1647058824,11.9973407602,2.1647058824,13.9871225805,2.1647058824,16.0063240754,2.1647058824,18.0254971745,2.1647058824,20.0151320863,2.1647058824,21.9932819492,2.1647058824,23.9926334151,2.1647058824,26.0270749215,2.1647058824,28.0014423966,2.1647058824,30.0064689649,2.1647058824,31.9732427536,2.1647058824,33.9792919124,2.1647058824,36.0387905811,2.1647058824,38.1085531011,2.1647058824,39.9418583503,2.1647058824,41.9586978536,2.1647058824,43.9312930815,2.1647058824,45.9554589060,2.1647058824,47.9909759252,2.1647058824,49.9845517751,2.1647058824,8.0006257279
2.1656862745,9.9952625103,2.1656862745,11.9971643948,2.1656862745,13.9869728299,2.1656862745,16.0066093352,2.1656862745,18.02427623,2.1656862745,20.014275109,2.1656862745,21.9903003358,2.1656862745,23.995061719,2.1656862745,26.0288958865,2.1656862745,28.0011554667,2.1656862745,30.0059529126,2.1656862745,31.9697634981,2.1656862745,33.9827815466,2.1656862745,36.0368492278,2.1656862745,38.0932814079,2.1656862745,39.9413762526,2.1656862745,41.9720169682,2.1656862745,43.929729536,2.1656862745,45.9536447235,2.1656862745,47.9865483469,2.1656862745,49.9789791789,2.1656862745,8.0003155861
2.1666666667,9.9959608499,2.1666666667,11.9968616019,2.1666666667,13.9867997247,2.1666666667,16.0064887138,2.1666666667,18.0230637322,2.1666666667,20.0135322651,2.1666666667,21.9874668092,2.1666666667,23.9971551124,2.1666666667,26.0307281465,2.1666666667,28.0012894401,2.1666666667,30.0055081765,2.1666666667,31.9656995515,2.1666666667,33.9862634717,2.1666666667,36.0353523458,2.1666666667,38.0772177216,2.1666666667,39.9405616540,2.1666666667,41.9842129858,2.1666666667,43.9280236717,2.1666666667,45.9525816555,2.1666666667,47.9818585126,2.1666666667,49.9735505878,2.1666666667,8.0000300002
2.1676470588,9.9968054421,2.1676470588,11.9964516673,2.1676470588,13.986594449,2.1676470588,16.0060808805,2.1676470588,18.0219571822,2.1676470588,20.0129296658,2.1676470588,21.9848339915,2.1676470588,23.9988466064,2.1676470588,26.0324495874,2.1676470588,28.0018032974,2.1676470588,30.0050963023,2.1676470588,31.9613224553,2.1676470588,33.989760357,2.1676470588,36.0345747146,2.1676470588,38.0614594229,2.1676470588,39.9396048103,2.1676470588,41.9950184608,2.1676470588,43.9263404356,2.1676470588,45.9524318923,2.1676470588,47.9768582528,2.1676470588,49.9685015443,2.1676470588,7.9998054103
2.168627451,9.9977662637,2.168627451,11.9959509988,2.168627451,13.9863577970,2.168627451,16.0054885197,2.168627451,18.0210141337,2.168627451,20.0124955490,2.168627451,21.9824609300,2.168627451,24.0001429060,2.168627451,26.033933562,2.168627451,28.002581387,2.168627451,30.0047267144,2.168627451,31.9569555247,2.168627451,33.993307524,2.168627451,36.0347030524,2.168627451,38.0470350737,2.168627451,39.9387784008,2.168627451,42.0044170401,2.168627451,43.9249657121,2.168627451,45.9532579407,2.168627451,47.9715196255,2.168627451,49.9640776021,2.168627451,7.9996574438
2.1696078431,9.9988167352,2.1696078431,11.9953765278,2.1696078431,13.9861002887,2.1696078431,16.0047805840,2.1696078431,18.0202457232,2.1696078431,20.0122506732,2.1696078431,21.980410924,2.1696078431,24.0011249231,2.1696078431,26.0350634963,2.1696078431,28.0034573067,2.1696078431,30.0044627018,2.1696078431,31.9529221270,2.1696078431,33.9969356246,2.1696078431,36.0358084818,2.1696078431,38.0347483838,2.1696078431,39.9383631031,2.1696078431,42.0126284765,2.1696078431,43.9242541696,2.1696078431,45.9550209468,2.1696078431,47.9658547707,2.1696078431,49.9604925205,2.1696078431,7.9995834313
2.1705882353,9.9999329468,2.1705882353,11.9947498266,2.1705882353,13.9858400654,2.1705882353,16.0039854527,2.1705882353,18.0196166328,2.1705882353,20.0122014758,2.1705882353,21.9787485342,2.1705882353,24.0019356347,2.1705882353,26.0357455569,2.1705882353,28.0042464262,2.1705882353,30.0044151814,2.1705882353,31.9494924876,2.1705882353,34.0006544934,2.1705882353,36.0378374755,2.1705882353,38.0250632036,2.1705882353,39.9385677492,2.1705882353,42.0200485369,2.1705882353,43.9245670094,2.1705882353,45.9575958201,2.1705882353,47.9599165351,2.1705882353,49.9578864189,2.1705882353,7.9995681447
2.1715686275,10.0010912768,2.1715686275,11.9940999014,2.1715686275,13.9855992482,2.1715686275,16.0030955413,2.1715686275,18.0190513359,2.1715686275,20.0123376081,2.1715686275,21.9775353175,2.1715686275,24.0027573369,2.1715686275,26.0359178913,2.1715686275,28.0047810829,2.1715686275,30.0047239354,2.1715686275,31.9468391150,2.1715686275,34.0044434962,2.1715686275,36.0406242086,2.1715686275,38.0180505324,2.1715686275,39.9394645448,2.1715686275,42.0271555099,2.1715686275,43.9262117429,2.1715686275,45.9607995845,2.1715686275,47.9537964198,2.1715686275,49.9562980987,2.1715686275,7.9995909292
2.1725490196,10.0022655634,2.1725490196,11.9934630993,2.1725490196,13.9853998682,2.1725490196,16.0020810985,2.1725490196,18.0184459890,2.1725490196,20.0126340974,2.1725490196,21.976824182,2.1725490196,24.0037824326,2.1725490196,26.0355557996,2.1725490196,28.0049420899,2.1725490196,30.0055293465,2.1725490196,31.9450098983,2.1725490196,34.0082517245,2.1725490196,36.0439230889,2.1725490196,38.0134057135,2.1725490196,39.9409582221,2.1725490196,42.0344020491,2.1725490196,43.9293935208,2.1725490196,45.9644263567,2.1725490196,47.9476036396,2.1725490196,49.9556498132,2.1725490196,7.9996324861
2.1735294118,10.0034250947,2.1735294118,11.9928795290,2.1735294118,13.9852604806,2.1735294118,16.0009088642,2.1735294118,18.017684229,2.1735294118,20.0130571508,2.1735294118,21.9766527072,2.1735294118,24.0051828912,2.1735294118,26.0346727411,2.1735294118,28.0046808516,2.1735294118,30.0069405115,2.1735294118,31.9439238911,2.1735294118,34.0120079947,2.1735294118,36.0474556577,2.1735294118,38.0105297594,2.1735294118,39.9428001170,2.1735294118,42.0421144195,2.1735294118,43.9341840241,2.1735294118,45.9682822535,2.1735294118,47.9414367270,2.1735294118,49.9557511948,2.1735294118,7.9996797358
2.1745098039,10.0045344989,2.1745098039,11.9923865416,2.1745098039,13.9851944460,2.1745098039,15.9995602984,2.1745098039,18.0166548178,2.1745098039,20.0135716877,2.1745098039,21.9770362526,2.1745098039,24.0070834874,2.1745098039,26.0333177847,2.1745098039,28.0040280306,2.1745098039,30.0090069588,2.1745098039,31.9433909759,2.1745098039,34.0156374379,2.1745098039,36.0509623707,2.1745098039,38.0086565534,2.1745098039,39.9446464944,2.1745098039,42.0504198872,2.1745098039,43.940509684,2.1745098039,45.9722131933,2.1745098039,47.9353618750,2.1745098039,49.9563281083,2.1745098039,7.9997279203
2.1754901961,10.0055560973,2.1754901961,11.9920108973,2.1754901961,13.9852101076,2.1754901961,15.9980444576,2.1754901961,18.0152686733,2.1754901961,20.0141484693,2.1754901961,21.9779621692,2.1754901961,24.0095429853,2.1754901961,26.0315701715,2.1754901961,28.0030871586,2.1754901961,30.0117008719,2.1754901961,31.9431515312,2.1754901961,34.0190790116,2.1754901961,36.0542485395,2.1754901961,38.0069995198,2.1754901961,39.9461493532,2.1754901961,42.059217303,2.1754901961,43.9481574211,2.1754901961,45.9761213653,2.1754901961,47.9293956135,2.1754901961,49.9570653384,2.1754901961,7.9997798241
